trigram,repetation,polarity,sentiment
e erts th,1,0.0,neutral
occasion pmmodibirthday india,1,0.0,neutral
pmmodibirthday india set,1,0.0,neutral
set new record,1,0.13636363636363635,positive
new record administered,1,0.13636363636363635,positive
record administered crore,1,0.0,neutral
whole year pas,1,0.2,positive
see series taking,1,0.0,neutral
series taking place,1,0.0,neutral
taking place reports,1,0.0,neutral
place reports three,1,0.0,neutral
reports three testing,1,0.0,neutral
three testing positive,1,0.22727272727272727,positive
positive covid indeed,1,0.22727272727272727,positive
covid indeed true,1,0.35,positive
front tin canister,1,0.0,neutral
tin canister media,1,0.0,neutral
server issue many,1,0.5,positive
issue many vaccination,1,0.5,positive
many vaccination centres,1,0.5,positive
vaccination centres slow,1,-0.30000000000000004,negative
centres slow paced,1,-0.30000000000000004,negative
slow paced moment,1,-0.30000000000000004,negative
paced moment waiting,1,0.0,neutral
moment waiting second,1,0.0,neutral
waiting second dose,1,0.0,neutral
far india union,1,0.1,positive
india union health,1,0.0,neutral
health ministry saralbharatnews,1,0.0,neutral
administered cr covid,1,0.0,neutral
vaccine doses population,1,0.0,neutral
doses population many,1,0.5,positive
many countries across,1,0.5,positive
countries across world,1,0.0,neutral
across world n,1,0.0,neutral
world n n,1,0.0,neutral
n n vaccineseva,1,0.0,neutral
seems less amp,1,-0.16666666666666666,negative
less amp less,1,-0.16666666666666666,negative
amp less likely,1,-0.08333333333333333,negative
less likely may,1,-0.08333333333333333,negative
likely may staggering,1,0.0,neutral
may staggering rd,1,0.0,neutral
staggering rd wave,1,0.0,neutral
wave covid stay,1,0.0,neutral
covid stay becoming,1,0.45,positive
reports new covidcases,1,0.13636363636363635,positive
new covidcases recoveries,1,0.13636363636363635,positive
covidcases recoveries deaths,1,0.0,neutral
flash jammu kashmir,1,0.0,neutral
jammu kashmir wednesday,1,0.0,neutral
kashmir wednesday witnessed,1,0.0,neutral
wednesday witnessed one,1,0.0,neutral
witnessed one death,1,0.0,neutral
one death fresh,1,0.3,positive
death fresh positive,1,0.2636363636363636,positive
fresh positive cases,1,0.2636363636363636,positive
positive cases taking,1,0.22727272727272727,positive
cases taking number,1,0.0,neutral
taking number total,1,0.0,neutral
number total ac,1,0.0,neutral
cases recoveries ze,1,0.0,neutral
belagavi nthanks n,1,0.0,neutral
nthanks n n,1,0.0,neutral
outbreak covid primarily,1,0.4,positive
covid primarily among,1,0.4,positive
primarily among staffers,1,0.4,positive
among staffers sickened,1,0.0,neutral
staffers sickened dozens,1,0.0,neutral
sickened dozens people,1,0.0,neutral
dozens people working,1,0.0,neutral
people working close,1,0.0,neutral
working close russian,1,0.0,neutral
close russian president,1,0.0,neutral
russian president v,1,0.0,neutral
hours new covid,1,0.13636363636363635,positive
covid cases india,1,0.0,neutral
cases india higher,1,0.25,positive
india higher yesterday,1,0.25,positive
margery newman joined,1,0.0,neutral
newman joined govcon,1,0.0,neutral
joined govcon giants,1,0.0,neutral
govcon giants podcast,1,0.0,neutral
giants podcast discuss,1,0.0,neutral
podcast discuss high,1,0.16,positive
discuss high risk,1,0.16,positive
high risk construction,1,0.16,positive
risk construction contract,1,0.0,neutral
construction contract clauses,1,0.0,neutral
contract clauses highlights,1,0.0,neutral
coronavirus india news,1,0.0,neutral
india news blog,1,0.0,neutral
news blog n,1,0.0,neutral
blog n n,1,0.0,neutral
n crore covid,1,0.0,neutral
administered far country,1,0.1,positive
far country says,1,0.1,positive
country says health,1,0.0,neutral
says health min,1,0.0,neutral
top official e,1,0.5,positive
official e resses,1,0.0,neutral
e resses concerns,1,0.0,neutral
resses concerns beneficiaries,1,0.0,neutral
concerns beneficiaries taking,1,0.0,neutral
beneficiaries taking second,1,0.0,neutral
taking second dose,1,0.0,neutral
second dose covid,1,0.0,neutral
dose covid vaccine,1,0.0,neutral
covid vaccine odisha,1,0.0,neutral
green tea good,1,0.24999999999999997,positive
tea good glowing,1,0.7,positive
good glowing skin,1,0.7,positive
glowing skin face,1,0.0,neutral
skin face masks,1,0.0,neutral
face masks normal,1,0.15,positive
masks normal oily,1,0.15,positive
normal oily dry,1,0.04166666666666667,positive
oily dry skin,1,-0.06666666666666665,negative
dry skin types,1,-0.06666666666666665,negative
skin types make,1,0.0,neutral
better without solving,1,0.5,positive
without solving unemployment,1,0.0,neutral
solving unemployment problems,1,0.0,neutral
unemployment problems without,1,0.0,neutral
problems without giving,1,0.0,neutral
without giving free,1,0.4,positive
giving free masks,1,0.4,positive
free masks sanetisers,1,0.4,positive
masks sanetisers disinfectings,1,0.0,neutral
cyclolsavam online international,1,0.0,neutral
online international bicycle,1,0.0,neutral
international bicycle cultural,1,0.05,positive
bicycle cultural festival,1,0.1,positive
cultural festival aimed,1,0.1,positive
festival aimed giving,1,0.0,neutral
aimed giving students,1,0.0,neutral
giving students around,1,0.0,neutral
students around world,1,0.0,neutral
around world bre,1,0.0,neutral
right psa pressure,1,0.2857142857142857,positive
psa pressure swing,1,0.0,neutral
pressure swing adsorption,1,0.0,neutral
swing adsorption plants,1,0.0,neutral
adsorption plants started,1,0.0,neutral
plants started country,1,0.0,neutral
started country plants,1,0.0,neutral
country plants comm,1,0.0,neutral
today first dose,1,0.25,positive
first dose complete,1,0.175,positive
dose complete covid,1,0.1,positive
complete covid vaccinated,1,0.1,positive
unemployment myth bjp,1,0.0,neutral
myth bjp state,1,0.0,neutral
bjp state govts,1,0.0,neutral
state govts mps,1,0.0,neutral
govts mps mlas,1,0.0,neutral
mps mlas safe,1,0.5,positive
mlas safe covid,1,0.5,positive
safe covid ppl,1,0.5,positive
covid ppl lost,1,0.0,neutral
ppl lost jobs,1,0.0,neutral
lost jobs amp,1,0.0,neutral
new market trends,1,0.13636363636363635,positive
market trends impacting,1,0.0,neutral
trends impacting growth,1,0.0,neutral
impacting growth electric,1,0.0,neutral
growth electric scooter,1,0.0,neutral
electric scooter motorcycle,1,0.0,neutral
scooter motorcycle market,1,0.0,neutral
motorcycle market n,1,0.0,neutral
market n nview,1,0.0,neutral
n nview detail,1,0.0,neutral
nview detail toc,1,0.0,neutral
vaccine advisers us,1,0.0,neutral
advisers us fda,1,0.0,neutral
us fda recommend,1,0.0,neutral
fda recommend eua,1,0.0,neutral
recommend eua booster,1,0.0,neutral
eua booster dose,1,0.0,neutral
booster dose pfizer,1,0.0,neutral
dose pfizer vaccine,1,0.0,neutral
pfizer vaccine months,1,0.0,neutral
vaccine months full,1,0.35,positive
months full vaccination,1,0.35,positive
full vaccination p,1,0.35,positive
pune reports new,1,0.13636363636363635,positive
cases deaths due,1,-0.125,negative
deaths due infection,1,-0.125,negative
due infection wearamask,1,-0.125,negative
infection wearamask getvaccinated,1,0.0,neutral
l doses already,1,0.0,neutral
doses already given,1,0.0,neutral
already given today,1,0.0,neutral
given today sure,1,0.5,positive
today sure india,1,0.5,positive
sure india make,1,0.5,positive
india make record,1,0.0,neutral
make record today,1,0.0,neutral
record today vaccination,1,0.0,neutral
today vaccination drive,1,0.0,neutral
vaccination drive n,1,0.0,neutral
drive n nofcourse,1,0.0,neutral
doctor calls investigation,1,0.0,neutral
calls investigation menstrual,1,0.0,neutral
investigation menstrual changes,1,0.0,neutral
menstrual changes covid,1,0.0,neutral
changes covid jabs,1,0.0,neutral
covid jabs latest,1,0.5,positive
jabs latest n,1,0.5,positive
latest n n,1,0.5,positive
n n mensturalchanges,1,0.0,neutral
n mensturalchanges covid,1,0.0,neutral
mega covid vaccinationdrive,1,0.0,neutral
covid vaccinationdrive process,1,0.0,neutral
vaccinationdrive process parallel,1,0.0,neutral
process parallel pm,1,0.0,neutral
parallel pm birthday,1,0.0,neutral
pm birthday celebration,1,0.0,neutral
birthday celebration hatighuli,1,0.0,neutral
celebration hatighuli high,1,0.16,positive
hatighuli high school,1,0.16,positive
iphone pro first,1,0.25,positive
pro first look,1,0.25,positive
first look spec,1,0.25,positive
look spec f,1,0.0,neutral
spec f click,1,0.0,neutral
f click link,1,0.0,neutral
click link iphone,1,0.0,neutral
link iphone iphone,1,0.0,neutral
wave n nwatch,1,0.0,neutral
n nwatch new,1,0.13636363636363635,positive
nwatch new episode,1,0.13636363636363635,positive
new episode bsmorningshow,1,0.13636363636363635,positive
episode bsmorningshow know,1,0.0,neutral
f live f,1,0.13636363636363635,positive
f n nprime,1,0.0,neutral
n nprime minister,1,0.0,neutral
nprime minister interacts,1,0.0,neutral
minister interacts healthcare,1,0.0,neutral
interacts healthcare workers,1,0.0,neutral
healthcare workers beneficiaries,1,0.0,neutral
workers beneficiaries covid,1,0.0,neutral
beneficiaries covid vaccinatio,1,0.0,neutral
surya fine nomask,1,0.4166666666666667,positive
fine nomask functions,1,0.4166666666666667,positive
nomask functions fo,1,0.0,neutral
covid need early,1,0.1,positive
need early preventive,1,0.1,positive
early preventive curative,1,0.1,positive
preventive curative treatments,1,0.0,neutral
curative treatments covid,1,0.0,neutral
treatments covid vaccinemadness,1,0.0,neutral
covid vaccinemadness countering,1,0.0,neutral
vaccinemadness countering logical,1,0.25,positive
tn sep corona,1,0.0,neutral
sep corona update,1,0.0,neutral
corona update n,1,0.0,neutral
cases covid tamil,1,0.0,neutral
tamil nadu tested,1,0.0,neutral
nadu tested today,1,0.0,neutral
tested today n,1,0.0,neutral
n n cases,1,0.0,neutral
n cases chen,1,0.0,neutral
union health secretary,1,0.0,neutral
health secretary rajesh,1,0.0,neutral
secretary rajesh bhushan,1,0.0,neutral
rajesh bhushan said,1,0.0,neutral
bhushan said percent,1,0.0,neutral
said percent india,1,0.0,neutral
percent india adult,1,0.1,positive
adult population received,1,0.1,positive
population received doses,1,0.0,neutral
boys going blue,1,0.0,neutral
going blue salute,1,0.0,neutral
blue salute frontline,1,0.0,neutral
salute frontline warriors,1,0.0,neutral
frontline warriors supporting,1,0.25,positive
warriors supporting f,1,0.25,positive
supporting f n,1,0.25,positive
f n ncheer,1,0.0,neutral
f kerala reports,1,0.0,neutral
take look paris,1,0.0,neutral
look paris france,1,0.0,neutral
paris france f,1,0.0,neutral
france f f,1,0.0,neutral
f f u,1,0.0,neutral
f u watch,1,0.0,neutral
u watch full,1,0.35,positive
watch full clicking,1,0.35,positive
full clicking link,1,0.35,positive
clicking link tweet,1,0.0,neutral
link tweet f,1,0.0,neutral
tweet f f,1,0.0,neutral
f n paris,1,0.0,neutral
n paris france,1,0.0,neutral
paris france travel,1,0.0,neutral
crore vaccination wow,1,0.1,positive
vaccination wow covid,1,0.1,positive
th september n,1,0.0,neutral
september n e,1,0.0,neutral
ttbs offered fle,1,0.0,neutral
offered fle ble,1,0.0,neutral
fle ble solution,1,0.0,neutral
ble solution worry,1,0.0,neutral
solution worry free,1,0.4,positive
worry free research,1,0.4,positive
free research production,1,0.4,positive
research production last,1,0.0,neutral
production last mile,1,0.0,neutral
last mile connectivity,1,0.0,neutral
mile connectivity enable,1,0.0,neutral
depending mask worn,1,0.0,neutral
mask worn mask,1,0.0,neutral
worn mask maintained,1,0.0,neutral
mask maintained one,1,0.0,neutral
maintained one easily,1,0.43333333333333335,positive
one easily tell,1,0.43333333333333335,positive
easily tell much,1,0.31666666666666665,positive
tell much shits,1,0.2,positive
much shits pers,1,0.2,positive
cases recoveries one,1,0.0,neutral
recoveries one death,1,0.0,neutral
one death last,1,0.0,neutral
death last hours,1,0.0,neutral
last hours active,1,-0.06666666666666667,negative
hours active cases,1,-0.13333333333333333,negative
india set create,1,0.0,neutral
set create new,1,0.13636363636363635,positive
create new record,1,0.13636363636363635,positive
new record today,1,0.13636363636363635,positive
record today covid,1,0.0,neutral
today covid vaccination,1,0.0,neutral
covid vaccination almost,1,0.0,neutral
vaccination almost cr,1,0.0,neutral
almost cr done,1,0.0,neutral
toppcell new interactive,1,0.13636363636363635,positive
new interactive singlecell,1,0.13636363636363635,positive
interactive singlecell portal,1,0.0,neutral
singlecell portal creates,1,0.0,neutral
portal creates first,1,0.25,positive
creates first covid,1,0.25,positive
first covid immune,1,0.25,positive
covid immune signature,1,0.0,neutral
immune signature atlas,1,0.0,neutral
signature atlas n,1,0.0,neutral
atlas n nlearn,1,0.0,neutral
crore vaccines single,1,-0.07142857142857142,negative
vaccines single day,1,-0.07142857142857142,negative
single day number,1,-0.07142857142857142,negative
day number phenomenal,1,0.5,positive
number phenomenal help,1,0.5,positive
phenomenal help lot,1,0.5,positive
help lot fight,1,0.0,neutral
check today vaccination,1,0.0,neutral
today vaccination numbers,1,0.0,neutral
vaccination numbers live,1,0.13636363636363635,positive
numbers live f,1,0.13636363636363635,positive
f n covidvaccine,1,0.0,neutral
indian traveller fly,1,0.8,positive
traveller fly countries,1,0.8,positive
fly countries open,1,0.4,positive
countries open need,1,0.0,neutral
open need vaccines,1,0.0,neutral
need vaccines accep,1,0.0,neutral
many families especially,1,0.25,positive
families especially lost,1,0.0,neutral
especially lost loved,1,0.35,positive
lost loved ones,1,0.7,positive
loved ones covid,1,0.7,positive
ones covid scratching,1,0.0,neutral
covid scratching heads,1,0.0,neutral
scratching heads took,1,0.0,neutral
today crore thanks,1,0.2,positive
crore thanks unsungheroes,1,0.2,positive
thanks unsungheroes aasha,1,0.2,positive
unsungheroes aasha workers,1,0.0,neutral
aasha workers healthcare,1,0.0,neutral
workers healthcare professionals,1,0.0,neutral
healthcare professionals citizens,1,0.0,neutral
professionals citizens comi,1,0.0,neutral
singaporegp health ministry,1,0.0,neutral
health ministry reported,1,0.0,neutral
ministry reported new,1,0.13636363636363635,positive
covid cases friday,1,0.0,neutral
cases friday highest,1,0.0,neutral
friday highest april,1,0.0,neutral
highest april last,1,0.0,neutral
april last year,1,0.0,neutral
half india yet,1,-0.16666666666666666,negative
india yet eligible,1,0.0,neutral
yet eligible vaccines,1,0.0,neutral
eligible vaccines many,1,0.5,positive
vaccines many paying,1,0.5,positive
many paying jabs,1,0.5,positive
paying jabs less,1,-0.16666666666666666,negative
jabs less received,1,-0.16666666666666666,negative
covid funeral director,1,0.0,neutral
funeral director john,1,0.0,neutral
director john looney,1,0.0,neutral
john looney blows,1,0.0,neutral
looney blows whistle,1,0.0,neutral
